device_info_serial,date_time,latitude,longitude,altitude,temperature,satellites_used,positiondop,speed_2d,direction
311,2010-07-29 19:07:30,526.886.604,45.498.245,149,,4,4.1,54.181.843.493.692,-128.787.506.137.078
311,2010-07-29 19:48:30,527.596.064,46.512.276,16,,7,2.2,931.158.525.654.795,924.997.731.768.909
311,2010-07-29 20:29:04,529.612.211,47.202.111,-3,,6,4,888.687.712.979.996,-700.689.797.617.617
311,2010-07-29 21:10:00,530.081.796,47.180.894,3,,7,3.4,140.013.406.355.077,336.787.323.192.216
311,2010-07-29 21:51:03,53.008.223,47.180.912,6,,6,2.9,113.160.664.507.572,617.275.067.452.914
311,2010-07-29 22:32:32,530.082.489,47.181.172,8,,5,3.7,152.604.549.807.918,-756.551.235.536.715
311,2010-07-29 23:13:05,530.082.255,47.181.366,10,,5,4.5,160.928.658.760.961,-107.352.560.622.763
311,2010-07-29 23:53:48,530.082.488,47.181.428,0,,5,4.3,517.351.953.937.274,-154.343.730.584.408
311,2010-07-30 0:34:31,529.972.331,47.226.753,-8,,6,1.8,420.051.432.103.094,337.105.300.982.544
311,2010-07-30 1:14:39,529.971.801,47.226.583,-2,,5,4.6,140.017.162.600.367,-176.628.959.558.807
311,2010-07-30 1:55:18,52.997.293,47.224.427,-20,,5,5.9,998.771.650.980.596,-862.255.300.051.739
311,2010-07-30 2:35:44,529.972.864,47.224.667,-8,,5,3.7,235.358.897.870.355,-594.562.145.310.166
311,2010-07-30 3:16:14,528.708.464,47.441.873,24,,5,3.6,534.239.416.555.203,-45.105.187.550.431
311,2010-07-30 3:57:14,527.642.279,47.284.401,17,,6,2,139.940.062.124.845,-162.286.090.996.733
311,2010-07-30 4:37:51,527.356.915,47.188.185,,,3,8.5,154.229.341.081.177,15.735.432.506.797
311,2010-07-30 5:18:23,527.209.154,47.226.623,-12,,4,4.7,999.984.894.269.785,-17.622.335.564.904
311,2010-07-30 5:58:54,527.247.543,47.257.994,-7,,4,7.9,787.293.472.920.664,665.623.217.526.463
311,2010-07-30 6:19:38,527.247.088,4.725.835,-8,,7,2.2,188.111.482.815.226,-132.531.378.722.896
311,2010-07-30 6:39:55,527.248.162,47.251.891,-3,,5,4.3,865.802.384.966.563,104.692.998.644.573
311,2010-07-30 7:00:10,52.712.825,46.817.988,69,,5,3.5,832.876.941.434.134,-644.040.277.282.595
311,2010-07-30 7:20:39,5.265.826,46.187.158,133,,7,1.8,898.626.113.724.725,956.579.661.798.432
311,2010-07-30 7:40:54,526.231.994,4.578.485,0,,5,3.7,611.620.577.974.204,638.597.810.121.343
311,2010-07-30 8:01:01,526.073.407,44.810.134,37,,4,6.1,682.417.006.856.404,-64.889.153.563.691
311,2010-07-30 8:21:21,525.520.017,43.699.783,29,,4,4.5,956.859.967.454.102,-155.627.145.995.737
311,2010-07-30 8:41:35,524.935.821,42.884.728,58,,5,5.7,759.811.794.043.781,-107.725.597.692.168
311,2010-07-30 9:01:58,525.067.309,4.170.416,,,3,3.8,814.993.051.421.277,-304.924.829.841.513
311,2010-07-30 9:22:56,525.162.008,41.671.549,,,3,5.4,106.496.477.640.567,-135.305.649.665.643
311,2010-07-30 9:43:25,525.495.883,40.755.081,48,,4,5.5,705.258.683.021.379,-378.444.332.557.075
311,2010-07-30 10:03:42,525.789.039,39.965.155,,,3,2.3,226.437.420.487.383,-100.068.997.991.271
311,2010-07-30 10:24:34,52.577.036,39.401.062,,,3,2,773.827.449.396.035,-946.622.222.294.136
311,2010-07-30 10:45:01,526.093.219,38.187.917,,,3,1.9,830.603.395.057.412,-663.922.080.344.656
311,2010-07-30 11:05:24,526.861.447,3.729.238,74,,4,7.4,123.431.741.892.849,-678.641.216.923.624
311,2010-07-30 11:25:50,527.003,37.257.677,23,,4,7.3,171.977.702.304.267,574.121.030.897.729
311,2010-07-30 11:46:55,527.081.129,37.233.459,,,3,7.6,890.140.436.459.425,393.012.136.009.738
311,2010-07-30 12:07:41,527.890.084,36.792.842,89,,6,5.4,112.110.826.791.671,-324.076.328.874.094
311,2010-07-30 12:28:17,528.621.844,38.076.232,155,,5,4.2,161.576.789.759.723,499.454.797.895.627
311,2010-07-30 12:48:40,52.946.431,39.835.765,179,,4,4.3,691.349.926.547.198,-243.451.980.998.632
311,2010-07-30 13:08:58,530.229.329,41.693.751,,,3,4.8,612.160.909.952.667,-153.356.816.911.551
311,2010-07-30 13:29:31,529.929.228,41.466.241,,,3,3.7,102.657.688.033.509,-148.164.379.853.507
311,2010-07-30 13:49:51,529.872.595,41.380.157,-7,,4,5.7,43.242.802.246.878,-144.510.422.391.212
311,2010-07-30 14:10:14,529.645.279,41.383.817,5,,4,7.9,786.253.771.061.814,141.560.821.220.451
311,2010-07-30 14:30:42,529.615.218,41.367.802,-10,,6,2.8,134.071.888.359.318,-141.927.192.154.691
311,2010-07-30 14:51:00,529.571.497,41.343.594,-10,,6,2.8,373.476.018.865.844,-114.460.432.689.774
311,2010-07-30 15:11:29,529.605.068,41.412.422,-10,,6,2.5,777.461.030.985.485,-163.175.766.847.486
311,2010-07-30 15:31:57,529.460.748,41.125.826,-11,,5,5,29.732.065.696.299,271.055.685.266.192
311,2010-07-30 15:52:44,529.442.545,41.110.972,-10,,6,1.9,267.644.388.573.728,-131.329.188.197.116
311,2010-07-30 16:13:30,529.435.245,41.050.111,-11,,4,5.1,208.839.565.217.167,-173.972.603.759.648
311,2010-07-30 16:57:03,529.373.836,41.191.127,20,,4,3.4,158.153.655.195.029,171.670.088.095.299
311,2010-07-30 17:17:16,529.493.609,41.226.311,-2,,5,3.3,698.617.039.237.512,989.497.078.652.004
311,2010-07-30 17:37:41,529.723.349,41.061.722,34,,5,4.6,145.189.122.285.636,171.266.053.305.043
311,2010-07-30 17:58:00,529.722.678,4.106.145,21,,5,2.3,0,0
311,2010-07-30 18:38:36,52.944.365,41.171.067,-5,,5,3.3,105.323.235.128.592,-767.217.973.252.733
311,2010-07-30 19:19:10,529.723.221,41.061.917,24,,4,4.9,0,0
311,2010-07-30 20:00:29,529.750.381,41.088.636,,,3,6.8,656.403.077.366.051,-103.758.333.277.913
311,2010-07-30 20:41:14,529.721.865,41.062.428,22,,6,4.9,176.617.057.776.603,-163.581.109.424.239
311,2010-07-30 21:21:34,529.722.425,41.062.751,29,,5,4.3,33.436.452.392.451,18.914.528.438.093
311,2010-07-30 22:02:12,529.722.582,41.062.439,27,,8,1.9,172.514.030.452.954,-32.457.072.284.294
311,2010-07-30 22:42:32,52.972.288,41.061.233,12,,5,4.9,113.663.437.171.591,613.460.790.095.882
311,2010-07-30 23:22:40,52.972.234,41.062.167,24,,5,4.5,414.124.522.055.387,-178.110.358.986.548
311,2010-07-31 0:02:59,52.972.261,41.061.248,,,3,3,0,0
311,2010-07-31 0:43:44,529.722.262,41.061.198,12,,4,3.2,120.830.418.200.764,-160.728.185.283.595
311,2010-07-31 1:24:42,529.721.953,41.062.581,19,,6,2.5,370.359.553.824.875,12.971.110.634.959
311,2010-07-31 2:04:48,529.722.364,4.106.232,24,,7,2.1,489.390.639.824.354,12.818.844.909.352
311,2010-07-31 2:45:16,529.722.499,41.062.425,23,,5,2.8,30.264.706.513.217,-430.375.139.121.291
311,2010-07-31 3:25:57,52.972.272,41.062.608,31,,4,7.5,8.757.695.160.258,117.549.917.792.129
311,2010-07-31 4:06:44,529.722.373,41.062.866,38,,5,2.5,905.198.607.562.732,-590.685.995.089.536
311,2010-07-31 4:47:11,529.722.902,41.062.869,34,,5,2.9,131.893.510.110.509,256.207.289.609.366
311,2010-07-31 5:28:19,529.709.031,40.577.656,,,3,2.6,284.268.325.722.095,942.125.227.590.966
311,2010-07-31 6:01:56,529.722.716,41.062.313,30,,4,5.1,312.088.685.168.439,-173.848.055.825.922
311,2010-07-31 6:23:09,529.723.339,41.062.099,21,,5,2.6,431.222.226.624.889,163.270.300.756.571
311,2010-07-31 6:43:30,52.972.355,41.061.104,26,,4,4.5,180.538.311.310.216,173.672.153.137.356
311,2010-07-31 7:04:38,52.972.331,41.060.676,23,,5,3.9,265.893.246.013.374,-211.906.485.001.732
311,2010-07-31 7:24:57,529.722.988,41.061.866,21,,4,5.9,199.813.974.054.284,-867.198.132.489.294
311,2010-07-31 7:45:10,529.722.985,41.061.177,10,,4,5.2,0,0
311,2010-07-31 8:05:29,529.722.753,41.061.678,15,,4,4.5,298.323.392.842.337,45.782.474.854.468
311,2010-07-31 8:25:52,529.557.589,41.183.353,-21,,4,4.7,891.558.965.852.238,257.432.682.839.878
311,2010-07-31 8:46:21,529.573.588,41.221.155,,,3,7.6,413.377.554.437.707,119.726.135.278.957
311,2010-07-31 9:07:36,529.586.792,41.229.553,-6,,5,3.7,291.680.280.578.115,-189.283.686.186.056
311,2010-07-31 9:28:08,529.570.546,4.123.438,,,3,4.2,610.402.464.400.715,45.523.291.349.698
311,2010-07-31 9:48:21,529.533.485,41.212.198,,,3,3.4,222.211.557.973.066,-140.800.112.602.359
311,2010-07-31 10:08:40,529.515.869,41.253.065,,,3,3.3,247.161.093.628.992,171.577.457.713.841
311,2010-07-31 10:28:55,529.469.141,41.224.959,,,3,3.5,270.172.512.244.021,138.583.952.766.976
311,2010-07-31 10:49:38,529.723.051,41.061.626,23,,5,3.1,295.984.404.517.118,141.274.299.346.463
311,2010-07-31 11:10:12,529.722.657,4.106.254,27,,4,5.2,331.592.095.996.962,118.259.908.360.498
311,2010-07-31 11:30:42,529.723.128,41.061.995,24,,5,3.1,103.894.786.458.082,-699.452.157.118.554
311,2010-07-31 11:51:40,530.290.855,40.938.806,-9,,6,2,926.858.668.715.627,-37.357.914.143.265
311,2010-07-31 12:12:09,52.993.901,40.795.047,-5,,4,2.9,392.200.198.281.129,-13.398.713.751.942
311,2010-07-31 12:33:04,529.656.046,40.276.157,-5,,5,4.5,36.463.264.905.558,-131.020.716.638.762
311,2010-07-31 12:53:42,529.339.184,398.404,-1,,7,1.6,382.811.009.553.191,-162.686.947.384.968
311,2010-07-31 13:14:02,528.942.145,3.962.693,-15,,5,5.5,355.050.744.602.035,-164.308.256.228.428
311,2010-07-31 13:34:57,528.574.575,39.421.385,0,,6,2.6,357.911.204.112.539,-163.743.056.849.398
311,2010-07-31 13:55:13,527.637.171,40.400.271,24,,7,1.8,105.104.273.704.716,135.978.049.886.141
311,2010-07-31 14:15:32,526.845.564,4.119.737,-9,,8,2,134.493.227.118.697,110.687.477.396.493
311,2010-07-31 14:36:02,527.260.755,41.710.754,3,,6,4.3,462.772.068.084.725,110.288.023.984.436
311,2010-07-31 14:56:18,527.728.936,41.837.511,-11,,6,2.3,433.659.704.696.112,172.200.704.095.824
311,2010-07-31 15:16:36,528.037.901,42.460.926,19,,7,1.9,145.032.692.105.341,904.392.835.330.527
311,2010-07-31 15:36:50,52.780.275,44.851.494,-13,,5,2.4,824.477.871.804.958,139.002.109.951.502
311,2010-07-31 15:57:07,527.773.248,46.771.364,-29,,4,8.7,40.447.099.784.243,-749.044.833.020.872
311,2010-07-31 16:17:46,527.757.103,46.782.063,,,3,6.5,998.782.125.287.749,937.281.616.423.813
311,2010-07-31 16:38:04,527.757.941,46.787.007,,,3,6.5,299.634.561.890.808,937.285.604.120.337
311,2010-07-31 16:58:44,527.757.313,46.783.957,3,,6,2.5,905.399.160.197.091,886.766.196.324.308
311,2010-07-31 17:19:03,527.757.237,46.784.525,7,,4,4.5,32.693.689.882.339,-979.082.435.615.182
311,2010-07-31 17:39:14,527.698.554,46.896.758,4,,4,4.7,191.310.622.139.864,-802.481.851.161.458
311,2010-07-31 17:59:36,527.698.588,46.896.924,4,,4,3.7,274.391.044.263.336,117.844.205.313.407
311,2010-07-31 18:40:09,527.540.355,47.098.705,-5,,4,2.6,130.139.924.111.659,559.861.920.607.379
311,2010-07-31 19:20:44,527.538.445,47.100.744,2,,6,3.4,904.866.673.178.347,975.795.008.935.453
311,2010-07-31 20:01:16,527.540.092,47.102.058,-13,,5,6.1,366.321.830.442.363,159.524.270.925.758
311,2010-07-31 20:41:22,52.767.886,47.033.167,-7,,7,2,243.197.428.017.883,-12.142.495.636.421
311,2010-07-31 21:22:00,52.767.797,47.036.289,,,3,6,7.977.343.615.564,-174.099.964.399.971
311,2010-07-31 22:02:44,527.678.925,47.032.334,-7,,7,2.3,104.398.090.837.574,204.400.018.298.498
311,2010-07-31 22:43:02,527.674.957,47.027.453,-2,,6,3.3,947.273.959.242.832,-128.762.339.290.683
311,2010-07-31 23:23:23,527.672.758,4.702.929,3,,6,2.3,797.728.447.103.464,-174.100.799.569.019
311,2010-08-01 0:04:16,527.672.008,4.702.913,9,,6,1.9,0,0
311,2010-08-01 0:44:58,527.669.473,47.024.645,,,3,5.9,171.495.371.837.953,389.724.871.919.044
311,2010-08-01 1:25:44,527.671.217,47.028.535,-13,,6,2.8,135.989.131.045.864,380.260.350.570.283
311,2010-08-01 2:06:14,52.767.153,47.027.667,0,,5,2.7,582.960.559.271.712,346.900.989.462.435
311,2010-08-01 2:46:36,527.671.124,47.028.334,4,,4,4,177.197.678.582.997,617.242.083.739.964
311,2010-08-01 3:26:51,527.219.653,47.230.652,24,,5,3.4,111.572.529.279.109,170.262.028.619.678
311,2010-08-01 4:07:20,527.207.747,4.721.946,,,3,4.3,421.654.871.921.792,-155.354.179.436.292
311,2010-08-01 4:47:48,527.843.244,46.983.278,,,3,5.5,935.926.224.643.232,-122.122.960.266.059
311,2010-08-01 5:29:08,530.081.652,47.181.891,-5,,6,2.5,573.843.511.921.105,149.820.032.449.621
311,2010-08-01 6:00:49,529.984.589,45.982.956,36,,4,2.3,869.327.288.209.139,-107.256.500.124.175
311,2010-08-01 6:21:08,53.019.889,4.440.507,35,,5,1.9,782.637.205.059.894,-574.848.653.838.712
311,2010-08-01 6:41:35,530.078.734,42.835.304,,,3,3,971.943.413.198.841,-13.103.764.883.195
311,2010-08-01 7:02:01,529.630.263,41.947.153,,,3,3.1,773.110.598.437.256,191.274.174.785.959
311,2010-08-01 7:22:26,529.969.131,41.667.472,-22,,5,5.8,739.523.479.590.092,158.291.410.973.038
311,2010-08-01 7:42:52,530.370.138,4.190.803,-9,,5,4.5,112.175.927.776.625,160.317.975.776.639
311,2010-08-01 8:02:56,530.652.041,42.268.876,-9,,5,3.6,102.790.996.093.935,95.274.567.596.928
311,2010-08-01 8:23:16,530.684.408,41.995.338,-3,,5,3.6,772.324.641.734.261,-105.543.843.282.976
311,2010-08-01 8:44:00,530.327.024,41.582.223,0,,8,1.5,460.115.165.224.545,-123.285.022.593.836
311,2010-08-01 9:04:24,530.361.739,41.609.018,-9,,4,6.4,341.457.558.950.558,615.142.530.366.005
311,2010-08-01 9:24:43,530.380.877,4.158.188,-4,,5,2.5,399.619.638.823.328,933.246.485.450.685
311,2010-08-01 9:44:53,53.016.357,41.380.806,0,,4,6.7,421.068.984.629.813,129.393.777.226.671
311,2010-08-01 10:05:36,530.077.666,41.012.712,-4,,6,3.8,918.993.504.509.597,726.349.202.091.486
311,2010-08-01 10:26:11,529.721.992,41.062.246,18,,6,3,125.918.629.876.943,-473.290.484.046.704
311,2010-08-01 10:46:46,529.722.032,41.062.363,20,,7,2.2,537.189.829.936.936,-446.452.433.081.021
311,2010-08-01 11:07:13,529.478.886,41.122.271,1,,5,3.6,995.735.404.805.454,179.537.473.286.884
311,2010-08-01 11:27:30,528.489.731,41.101.343,-11,,5,2.5,,
311,2010-08-01 11:48:09,52.851.041,40.516.668,-16,,4,8.5,,
311,2010-08-01 12:08:34,528.514.311,40.569.342,-11,,6,2,612.613.791.743.424,-105.415.619.310.015
311,2010-08-01 12:28:55,528.467.007,40.538.491,-1,,5,3.4,53.833.474.021.049,-156.217.117.519.445
311,2010-08-01 12:49:36,528.416.727,40.500.116,0,,5,3.3,844.900.774.244.256,-163.170.845.075.245
311,2010-08-01 13:10:30,528.379.687,40.459.019,4,,5,5.1,347.447.006.396.452,-139.334.714.373.408
311,2010-08-01 13:30:42,528.251.966,40.280.689,-6,,5,7.4,831.616.834.549.543,-136.238.586.386.492
311,2010-08-01 13:51:04,528.214.728,40.234.986,-3,,5,9.5,334.804.475.908.455,-148.196.326.879.029
311,2010-08-01 14:11:28,528.180.203,4.021.693,-6,,5,9.7,267.008.230.966.632,-168.193.961.070.296
311,2010-08-01 14:32:12,528.156.826,40.202.093,-8,,5,2.8,135.996.788.924.977,179.932.495.631.012
311,2010-08-01 14:52:44,528.083.817,40.164.005,-7,,5,3.1,559.012.819.908.387,-155.825.367.814.331
311,2010-08-01 15:13:16,528.221.755,40.373.031,,,3,3.4,557.281.784.536.565,-100.451.526.156.313
311,2010-08-01 15:33:47,528.071.925,40.248.742,0,,4,5.5,522.315.020.486.877,176.385.429.511.094
311,2010-08-01 15:54:01,528.018.077,4.027.853,-6,,4,4.4,279.388.236.183.091,-125.347.409.732.671
311,2010-08-01 16:14:29,527.966.544,39.972.777,,,3,3.4,75.319.310.250.127,-102.644.541.266.466
311,2010-08-01 16:35:37,527.601.226,40.342.342,-3,,4,2.9,995.622.403.950.412,167.343.901.050.089
311,2010-08-01 16:56:17,52.709.311,40.151.864,,,3,3.2,7.699.512.876.016,-142.907.732.281.429
311,2010-08-01 17:17:14,526.934.756,4.036.457,-11,,5,2.6,666.348.924.668.937,488.533.182.759.167
311,2010-08-01 17:37:42,527.440.751,41.180.667,4,,6,2.1,63.730.435.141.952,33.241.516.242.742
311,2010-08-01 17:57:59,528.011.733,41.813.784,3,,4,3,641.703.550.271.148,278.208.655.660.739
311,2010-08-01 18:38:25,527.628.105,42.079.216,,,3,6.7,731.694.218.640.192,292.953.670.451.891
311,2010-08-01 19:19:14,527.108.358,42.691.272,,,4,4.5,126.008.570.962.116,112.980.894.290.392
311,2010-08-01 20:00:42,52.716.755,45.365.333,43,,5,6,151.310.968.608.088,77.638.332.709.366
311,2010-08-01 20:40:53,527.622.972,46.906.815,-5,,5,5.2,371.214.160.740.722,900.439.608.742.347
311,2010-08-01 21:21:11,527.639.998,46.860.554,-5,,4,7.1,176.917.578.388.921,-123.876.247.785.825
311,2010-08-01 22:01:44,527.640.925,46.858.953,-2,,8,1.8,192.014.093.032.527,102.124.309.859.325
311,2010-08-01 22:41:58,527.643.264,4.685.859,-6,,7,2.9,171.130.543.875.548,159.488.651.657.174
311,2010-08-01 23:22:15,527.642.505,46.862.784,-2,,4,6.1,984.863.862.036.052,146.123.036.334.478
311,2010-08-02 0:02:36,527.641.197,46.856.515,,,4,2.4,99.877.760.099.456,-862.664.677.804.034
311,2010-08-02 0:43:14,527.641.241,46.855.757,-11,,6,2,411.099.521.731.855,154.832.703.741.208
311,2010-08-02 1:23:41,527.640.226,46.854.946,-18,,5,3.3,531.597.326.650.135,-823.483.586.597.061
311,2010-08-02 2:03:49,527.640.217,46.855.156,-4,,5,3.4,647.705.139.514.113,125.289.991.176.886
311,2010-08-02 2:44:11,52.763.807,46.854.935,0,,5,2.2,998.777.665.732.867,937.333.906.773.213
311,2010-08-02 3:25:14,527.380.666,47.227.201,-6,,5,2.8,415.087.072.699.921,-37.655.998.482.459
311,2010-08-02 4:05:47,527.052.086,47.220.417,,,3,4.1,492.139.086.385.402,-157.615.044.478.049
311,2010-08-02 4:46:00,526.832.813,47.288.931,,,3,5,998.750.345.261.837,-862.359.885.016.918
311,2010-08-02 5:26:44,525.482.123,46.045.567,17,,5,2.9,963.503.961.912.122,-172.050.025.891.222
311,2010-08-02 6:03:06,524.774.492,43.905.325,47,,5,3.8,107.949.703.685.693,-160.637.300.725.033
311,2010-08-02 6:23:21,524.582.352,44.121.588,-10,,4,3.8,731.368.550.531.252,900.008.395.557.585
311,2010-08-02 6:43:35,524.599.796,4.374.967,-13,,4,4.6,99.443.182.316.676,139.051.136.811.981
311,2010-08-02 7:03:52,524.710.357,43.565.383,-26,,4,9.1,111.941.177.197.388,911.269.835.565.478
311,2010-08-02 7:24:25,524.455.994,43.470.356,,,3,4.9,893.640.503.021.971,30.781.234.441.006
311,2010-08-02 7:44:43,524.643.297,43.822.592,2,,5,3.9,109.352.002.979.002,221.559.138.051.697
311,2010-08-02 8:04:56,524.754.971,43.900.152,2,,5,3,101.995.070.361.047,235.740.545.764.019
311,2010-08-02 8:25:09,524.859.268,43.976.616,-4,,4,3.3,975.475.231.963.069,316.817.736.341.772
311,2010-08-02 8:45:38,524.949.764,43.972.764,8,,4,5,965.125.341.119.452,-951.963.825.169.254
311,2010-08-02 9:06:17,52.491.012,43.610.127,-4,,6,3.5,612.606.722.804.711,406.833.607.656.494
311,2010-08-02 9:26:39,524.939.089,43.354.393,14,,5,4.9,643.295.335.643.279,-483.557.643.155.667
311,2010-08-02 9:47:10,524.715.184,41.829.188,70,,4,9.7,123.227.421.679.681,-149.623.632.291.437
311,2010-08-02 10:07:25,524.099.591,40.180.091,,,3,3.2,114.802.687.045.464,-137.287.728.954.894
311,2010-08-02 10:27:44,523.263.372,38.704.068,,,3,3.5,12.989.941.655.358,-116.667.794.276.413
311,2010-08-02 10:48:12,522.675.543,37.084.576,86,,6,4.1,996.868.084.939.902,-107.565.710.119.196
311,2010-08-02 11:09:30,522.230.366,35.502.932,12,,5,7.9,108.248.138.826.463,-147.915.212.986.416
311,2010-08-02 11:30:09,521.790.972,33.974.025,20,,5,8.7,764.106.623.791.488,-896.080.524.633.472
311,2010-08-02 11:50:19,522.064.847,32.562.705,,,3,7,944.005.286.332.076,-738.296.198.245.072
311,2010-08-02 12:33:45,52.150.683,31.507.719,,,4,3.2,849.053.872.948.987,-153.897.637.651.448
311,2010-08-02 12:54:42,521.414.182,31.427.993,-6,,7,1.7,921.548.487.451.233,-157.295.155.199.603
311,2010-08-02 13:15:41,521.318.418,31.374.298,0,,7,1.7,792.870.389.651.627,-149.085.543.300.593
311,2010-08-02 13:35:56,521.238.966,3.132.103,-3,,5,3.9,76.895.876.815.875,-129.646.301.409.514
311,2010-08-02 13:56:03,521.165.966,31.267.228,-3,,5,4,851.521.126.600.182,-160.440.158.817.206
311,2010-08-02 14:16:23,521.090.112,3.120.849,-3,,6,3.3,487.646.552.248.233,-159.607.373.146.815
311,2010-08-02 14:36:36,521.062.668,31.165.134,-2,,5,3.9,528.101.906.451.464,-158.739.406.531.401
311,2010-08-02 14:57:02,521.004.083,3.111.301,-5,,5,4,21.609.634.815.454,-146.909.942.918.638
311,2010-08-02 15:17:27,520.948.217,31.096.846,,,3,7.7,22.821.601.211.207,167.166.877.091.108
311,2010-08-02 15:37:47,520.777.425,30.645.398,52,,5,2.3,899.028.917.319.213,-97.167.465.497.697
311,2010-08-02 15:58:04,520.719.496,3.015.036,-7,,4,9.9,366.326.701.690.047,-132.360.605.495.593
311,2010-08-02 16:41:44,520.524.891,29.249.647,-2,,6,2.5,491.066.723.608.034,718.168.142.419.774
311,2010-08-02 17:01:59,520.562.292,29.157.202,-13,,5,3.7,58.171.845.228.768,380.935.091.698.796
311,2010-08-02 17:22:15,520.550.532,29.216.412,-7,,4,3.9,561.221.245.296.394,310.568.411.914.936
311,2010-08-02 17:42:31,520.595.123,28.997.203,-5,,4,3.5,529.999.677.656.247,341.933.581.650.008
311,2010-08-02 18:23:07,520.460.144,28.993.977,11,,4,5.7,100.149.866.200.441,221.440.629.454.443
311,2010-08-02 19:03:42,519.423.655,29.482.448,6,,6,2.7,199.899.443.815.934,-876.777.997.598.636
311,2010-08-02 19:43:58,519.423.973,29.480.488,-14,,5,8.1,308.136.868.976.929,107.134.834.078.354
311,2010-08-02 20:24:23,519.424.193,29.476.408,,,4,5.3,279.446.395.246.536,77.411.052.948.945
311,2010-08-02 21:05:39,519.420.932,29.471.955,7,,6,3.5,434.618.233.204.987,253.715.610.551.318
311,2010-08-02 21:46:04,519.410.753,29.469.571,10,,5,3,614.935.054.561.958,128.099.785.649.037
311,2010-08-02 22:26:44,519.406.615,29.465.251,10,,7,2.7,406.983.873.365.522,-789.740.186.425.509
311,2010-08-02 23:07:21,519.401.488,2.946.754,6,,6,2.4,108.609.726.826.994,115.134.851.325.098
311,2010-08-02 23:48:22,519.398.376,29.467.998,9,,4,4.9,240.285.924.300.141,-218.903.163.574.605
311,2010-08-03 0:28:57,519.399.918,29.464.434,,,3,3.6,298.376.333.415.719,-17.472.581.606.543
311,2010-08-03 1:09:19,519.400.409,29.464.968,-3,,4,8.9,313.990.055.552.813,101.164.333.403.381
311,2010-08-03 1:49:42,519.399.755,29.465.812,14,,5,4.5,948.563.548.540.067,13.477.435.028.058
311,2010-08-03 2:30:10,519.399.142,29.466.756,14,,4,3.3,384.940.217.778.024,-174.501.487.235.257
311,2010-08-03 3:10:42,519.303.371,29.383.912,1,,6,3.1,306.420.016.638.302,173.814.182.034.171
